,MiTFg,NGFR,Sox10,AXL,timepoint_id,Timepoint,drug_id,Drugs,dose_id,Doses,Rep
43873,3.716815509,2.864365782,3.509254082,3.592239151,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43874,3.868160489,3.049229821,3.646072316,3.599523817,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43875,3.551734357,2.936453366,3.70993218,3.983956275,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43876,3.944500507,2.86349034,3.692854454,3.289899133,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43877,4.085635709,3.255752947,3.802564423,3.649814203,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43878,3.963647068,3.020777944,3.679796103,3.641709945,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43879,3.847971574,3.034427557,3.72607295,3.54127087,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43880,3.545823577,2.869234387,3.727046341,3.510352981,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43881,3.991882794,3.136908938,3.829767592,3.605486556,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43882,4.144281869,3.192120524,3.623850353,3.792017595,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43883,3.598161824,3.004831937,3.483449728,3.573478135,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43884,3.404544765,2.735093499,3.637830704,3.664039927,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43885,3.619778578,2.904782289,3.580575428,3.198830956,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43886,4.091401764,3.034355869,3.719366953,3.865673125,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43887,3.668843053,3.045969677,3.558854192,3.788908137,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43888,3.856215626,2.935351402,3.69178986,3.642366391,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43889,3.530208871,2.965903016,3.672171487,3.511893576,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43890,3.622411674,3.118039849,3.683371799,3.486818544,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43891,3.760511735,2.974557084,3.608626126,3.432583766,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43892,3.731974839,3.254591329,3.622252649,3.80572878,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43893,3.597387657,2.99093175,3.572303732,3.698095316,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43894,4.12130507,3.19037016,3.867829931,3.610238462,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43895,3.730499951,2.954087758,3.834940996,3.73820061,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43896,3.938854602,3.118988946,3.851297561,3.73263637,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43897,3.778487982,3.116029466,3.587968336,3.703976187,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43898,3.668212579,2.889007737,3.462925368,3.582300974,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43899,3.810064814,2.903529423,3.650584217,3.401051684,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43900,3.663548792,2.730750085,3.583613552,3.382812194,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43901,3.402027244,2.851791515,3.618907724,3.738712345,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43902,3.702557446,2.923673831,3.740290982,3.516010622,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43903,3.67688113,2.863717596,3.580829239,3.545279702,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43904,3.865775975,2.971413855,3.611549364,3.538314604,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43905,3.623921914,2.724375154,3.524708818,3.527170203,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43906,3.583744207,2.804353814,3.468516001,3.287368292,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43907,3.851707764,3.047580776,3.583484644,3.368012312,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43908,3.59837457,2.994821684,3.70918072,3.702275532,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43909,3.478717166,2.806450501,3.371655566,3.662848953,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43910,3.798228232,2.965961,3.575460759,3.765990753,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43911,4.031698818,3.086254373,3.722242707,3.769030975,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43912,4.07489746,3.158973302,3.70915968,3.581335151,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43913,3.717174501,2.920193664,3.631943859,3.567403799,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43914,3.897625469,3.113650038,3.648967984,3.672010709,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43915,3.778229936,3.152505007,3.858452,4.060291772,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43916,4.007588994,3.115839564,3.656051187,3.973459343,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43917,3.82436556,3.190239773,3.603303943,3.494943581,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43918,3.753808786,2.962323724,3.687855904,3.843148138,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43919,4.055145215,3.124010344,3.73884782,3.859928586,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43920,3.759217157,2.79134034,3.702082347,3.530130965,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43921,3.559659586,3.091084667,3.514433397,3.992658195,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43922,3.622045345,2.688914752,3.517900918,3.435925242,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43923,3.993228629,2.994230791,3.800642792,3.908454193,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43924,3.674537868,3.015549682,3.609805217,3.36706367,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43925,3.754060534,3.132314433,3.690614275,3.790075139,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43926,4.063701596,3.235806047,3.792252792,3.935251153,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43927,3.497918788,2.731427259,3.540549868,3.25245424,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43928,3.683575047,2.859529232,3.452851776,3.106907886,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43929,3.544806147,2.945682211,3.434013659,3.770405587,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43930,3.983085294,3.13990848,3.72802261,3.305921597,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43931,3.86488056,3.033816495,3.596874424,3.772416207,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43932,3.652717328,2.851466729,3.48589148,3.687040182,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43933,4.040234224,3.094516803,3.760992328,3.709511764,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43934,3.830755091,3.094637574,3.655908247,3.562481028,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43935,3.972414644,2.982283712,3.783789527,3.702352277,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43936,3.597587692,2.901658582,3.572761014,3.580107028,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43937,4.007228003,3.008549264,3.807917936,3.674984746,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43938,4.05507276,3.059805562,3.797089176,3.580600563,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43939,3.977243741,3.100640719,3.635526927,3.687406382,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43940,3.887009709,2.937446677,3.67099982,3.379343265,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43941,3.990202516,3.191978161,3.668184827,3.733386522,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43942,3.803162991,3.08473721,3.71047796,3.766133621,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43943,3.730427885,2.980312442,3.477605602,3.74772404,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43944,4.016809309,3.236855378,3.79456105,4.039505674,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43945,3.66297238,2.886568161,3.686039935,3.673766158,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43946,3.702918058,2.800482908,3.694407341,3.47727346,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43947,3.79548965,2.997448692,3.604098002,3.681387412,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43948,3.897589576,3.082062779,3.617699153,3.975580131,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43949,3.888065258,3.095143472,3.868546027,3.676246414,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43950,3.631565326,2.851012157,3.590667058,3.5484067,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43951,3.859138371,2.978644091,3.700687511,3.752059987,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43952,3.694422338,2.954818574,3.817884862,3.184072883,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43953,3.621688293,2.841870067,3.518002524,3.927036848,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43954,3.836666073,3.052730996,3.646545814,3.44970821,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43955,3.653519346,2.726728096,3.417891789,3.335361044,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43956,3.69765667,3.18923483,3.677986181,3.997535045,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43957,3.511452441,2.98967314,3.823980896,3.660062701,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43958,4.112666889,3.351157431,3.987055852,3.912712308,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43959,3.771116054,3.020672558,3.545611188,3.516674285,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43960,3.932509768,3.09188176,3.610963339,3.783324752,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43961,4.023038508,3.042440085,3.619762572,3.984046949,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43962,3.77115019,2.961050507,3.621272238,3.435691309,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43963,3.949137874,3.093691172,3.665163551,3.90159928,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43964,3.614951335,3.039644835,3.566564439,3.720577037,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43965,3.731562944,2.949506724,3.721559573,3.686779805,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43966,3.957686875,2.913413134,3.730637374,3.463864317,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43967,3.940454289,2.998568754,3.736106,3.546840258,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43968,3.739061452,2.983897101,3.53775523,3.34180042,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43969,3.672875244,2.867077527,3.724559787,3.194972913,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43970,3.798649091,2.906115316,3.583329808,3.444554854,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43971,4.011579188,3.255071133,3.600350678,4.170382422,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43972,3.695288356,2.974139093,3.707375964,3.626251292,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43973,3.807966693,3.122705299,3.616435639,3.949228565,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43974,4.099430666,2.917004144,3.683731911,3.358105426,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43975,3.832262217,3.002700504,3.729729852,3.565205459,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43976,3.760259836,3.062902979,3.766094418,3.535548109,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43977,4.093288062,3.146570484,3.887918382,3.633400582,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43978,3.81661673,3.01500425,3.720810766,3.525368542,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43979,3.95467599,3.278530989,3.847287419,3.91953513,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43980,3.714037932,3.031693624,3.607372702,3.514889316,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43981,3.861185389,3.026513319,3.801867864,3.500573841,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43982,4.076094114,3.222330987,3.835429963,3.63593089,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43983,3.720909043,3.033365027,3.825581454,3.663250119,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43984,3.722085904,2.843226254,3.425635007,3.190337756,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43985,3.934006403,3.100631349,3.670724803,3.616821869,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43986,3.648747222,2.992569745,3.553527762,3.586166726,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43987,3.672480267,2.968211008,3.61473595,3.609768948,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43988,3.989471129,2.997312058,3.779578553,3.560862891,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43989,3.87063375,3.014565577,3.741334096,3.591631426,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43990,3.504640846,2.942771339,3.6177578,3.638464823,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43991,3.75673188,3.05665308,3.649311384,3.494738109,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43992,4.131791362,3.044993347,3.813693159,3.821808754,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43993,3.632799096,3.091088968,3.648365383,3.91165692,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43994,3.683737847,2.951102756,3.462129192,3.78210889,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43995,3.815393752,2.935957697,3.677689907,3.496808687,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43996,4.236086585,3.059702993,3.76772329,3.724105928,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43997,4.060957942,2.941433153,3.81496648,3.418400286,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43998,3.926573381,2.931156999,3.682217331,3.848953041,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
43999,3.639521283,2.983531688,3.654735122,3.659345645,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44000,4.021585409,3.256119569,3.788535218,3.492430871,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44001,4.010095105,3.205835071,3.689102553,3.542855867,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44002,3.747134152,3.126981851,3.659112532,3.385074961,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44003,3.894381405,3.206712741,3.92943442,3.761220488,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44004,3.591706996,3.066758614,3.51526792,3.54974931,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44005,3.75765565,2.911012931,3.594231609,3.779342159,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44006,3.795883952,3.071148579,3.727428355,3.534425473,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44007,3.58431004,2.942104304,3.417769001,3.534044279,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44008,3.594101011,3.144804103,3.6204509,3.483981884,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44009,3.532382258,3.075247354,3.544572233,3.61110944,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44010,3.856573144,3.053054118,3.660307698,4.118995891,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44011,3.878923415,3.116593844,3.631166616,3.640839168,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44012,3.772324391,3.221243306,3.681057934,3.629376695,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44013,3.870946843,3.179908196,3.805611105,3.975547256,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44014,3.67911017,2.928244492,3.701422998,3.841824008,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44015,3.922671697,2.861269536,3.729375114,3.206148044,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44016,4.036475053,3.310733582,3.805714028,3.567291464,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44017,3.840194526,2.916504522,3.461332374,3.671303559,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44018,4.078543377,2.916434479,3.807814363,3.702982673,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44019,3.635257051,2.73002827,3.487646475,3.424392371,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44020,4.030889254,3.111100299,3.510946321,3.726989859,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44021,3.611675169,2.911180329,3.67207074,3.584107591,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44022,4.043847553,3.123051753,4.055155174,3.956302488,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44023,3.707833845,3.164921299,3.556730622,4.131710695,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44024,4.026586952,2.860016208,3.653283526,3.356547198,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44025,3.863191806,3.081447076,3.764605997,3.419544105,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44026,3.805934532,3.315672566,3.660288329,4.057219978,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44027,4.06278241,3.071732865,3.740958311,3.588801805,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44028,3.851648482,3.049144691,3.646180372,3.696706358,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44029,3.668716196,2.787670502,3.578595142,3.881938303,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44030,3.871254475,3.038561732,3.637366006,3.631247349,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44031,3.658817111,2.781373377,3.714562105,3.398323041,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44032,3.587203042,2.725674711,3.61487855,3.362473606,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44033,3.748247046,3.096138238,3.522089511,3.493985022,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44034,3.79767096,3.143484152,3.831848023,3.620280355,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44035,3.939928268,2.979908471,3.928264431,3.678911421,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44036,3.798675046,2.976091513,3.677040408,3.417782534,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44037,3.780695843,2.868073555,3.550983972,3.491111817,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44038,3.773825129,3.133227041,3.730662993,3.325413229,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44039,3.778019986,3.199489172,3.681967667,3.594132211,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44040,3.802784212,2.95455246,3.614139455,3.771311206,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44041,3.923573888,3.218767413,3.66221433,3.459601442,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44042,3.615797337,2.782967802,3.49163073,3.341772561,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44043,3.689838277,2.890663936,3.647018896,3.678649074,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44044,3.634815298,3.152141948,3.517148802,3.721631797,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44045,3.726328804,2.857264493,3.404023215,3.393836986,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44046,3.790923709,2.92370599,3.550403069,3.698589996,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44047,3.624858604,3.017576827,3.624678635,3.594699998,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44048,3.74058014,2.761856818,3.622978354,3.433650433,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44049,3.72027516,2.959717166,3.585234646,3.680462831,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44050,3.379162327,2.939723193,3.494130249,3.528736029,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44051,3.881349962,2.938604916,3.788204458,3.450792202,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44052,3.676907378,2.858846847,3.682587266,3.730042463,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44053,4.107805922,3.081920305,3.88840271,3.458724906,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44054,3.879845881,2.97771703,3.743795372,3.620444596,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44055,3.878207511,3.129953939,3.700970877,3.705880585,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44056,3.750652326,3.016028019,3.776605227,3.406995306,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44057,3.517358748,3.079064808,3.427292738,3.606725617,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44058,3.938708225,3.067292577,3.708194922,3.79574969,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44059,3.610765285,3.034308439,3.433407585,3.686008371,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44060,3.644867961,2.793991947,3.707299201,3.676804468,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44061,3.879236001,2.880439987,3.792237946,3.699363564,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44062,3.709699444,2.953446372,3.644310007,3.519694575,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44063,4.017031995,3.045074601,3.588178726,3.526388538,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44064,3.62492385,3.05204922,3.5880935,3.981776072,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44065,3.96153363,3.089334478,3.578633073,3.941447888,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44066,3.558231769,3.045868721,3.677034215,3.570974475,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44067,3.695577888,2.960806782,3.515959334,3.688132091,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44068,3.798910266,3.195399558,3.702327923,3.818081813,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44069,3.608096344,2.966865754,3.571959206,3.744203028,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44070,3.945933124,3.051953057,3.683746302,3.610795615,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44071,3.517992782,2.871637909,3.411245135,3.670314145,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44072,3.887563279,3.198691257,3.788508493,3.76416276,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44073,3.627904835,2.855452521,3.747380291,3.754247386,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44074,3.782592713,2.944740718,3.783389972,3.52763707,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44075,3.903338239,3.102140508,3.884959966,3.72707693,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44076,3.603887375,2.880898033,3.530317511,3.708860279,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44077,3.720797719,2.756024033,3.570714627,3.275945313,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44078,3.93333398,3.038819259,3.657615273,3.491074344,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44079,3.984047919,3.379306083,3.702849837,3.915564765,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44080,3.85811872,3.254203565,3.748005409,4.039438848,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44081,3.542075253,3.074280665,3.559100834,3.653214103,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44082,3.946913694,2.94875427,3.739698193,3.689990981,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44083,3.757776746,3.07070081,3.643025063,3.759471215,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44084,3.790648448,3.190090418,3.638009614,3.841591366,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44085,3.386784758,2.763929624,3.496748209,3.637249945,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44086,4.075045131,2.776616123,3.72796431,3.616077327,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44087,3.731802671,2.905907769,3.736377788,3.319847382,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44088,3.927656501,2.984946173,3.551096158,3.839039023,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
44089,3.830364811,2.924792542,3.645208295,3.483237264,1,0.5 h,2,Vem+Tram,5,3.16 uM + 0.316 uM,1
